scaled_Voc;scaled_Jsc;scaled_FF;scaled_PCE
-0.025968659006757214;-2.333295279492522;-3.4147805893661203;-2.2501622258352536
-0.025968659006757214;-2.2481427256516193;-3.3790519754723696;-2.210534150651656
-0.03202602506154704;-2.3513083197280973;-0.2049991682086013;-1.8830811083450836
-0.016882609924572512;-1.4113551292535158;-0.46668712402499357;-1.1572616260349742
-0.0138539268971776;-0.7546979352111682;-1.4110812966760327;-0.9570355619494267
-0.0138539268971776;-0.808737055917895;-0.9466093160572706;-0.8381513363986328
-0.0138539268971776;-0.5827552784170372;-0.7853477344287189;-0.6149827024699497
-0.044140757171126685;0.4243374256628718;0.1397336739554276;0.21094981188293332
-0.05322680625331142;0.6568693996130294;0.6901474555618616;0.546745606859737
-0.05322680625331142;0.29169594756454253;0.3087203612907362;0.08789420999702399
-0.05262106964783244;0.5209528232900501;0.364727377664724;0.28603458591501385
-0.04777517680400058;0.5258654706270254;0.6273809716944607;0.4862606500005611
-0.01991129295196739;-0.3747865411517552;0.2662322799035731;-0.13318873576410142
-0.051106728134134985;0.9057768646864384;0.6505562888147325;0.7302861656048221
-0.04626083529030312;0.9385278469329394;0.7934707443897367;0.8908841545067715
-0.04474649377660567;1.0269554989984924;0.824371167216764;1.0014256273873343
-0.0435350205656477;1.0711693250312686;1.0445366798593376;1.164109304456842
-0.025362922401278232;0.9221523558096886;1.1575163508206583;1.3518212395370424
-0.023242844282101792;0.8566503913166866;0.8002302118831485;1.1411667346137055
-0.03868912772181585;1.0908199143791695;0.8494777607637246;1.1745377452946302
-0.025362922401278232;0.9778290256287405;1.023292639165756;1.3351357341965797
-0.021122766162925355;0.8730258824399368;1.080265293753089;1.3184502288561177
-0.016882609924572512;0.6273935155911785;1.0416397652193037;1.1307382937759174
-0.031117420153328565;-0.16681780388647321;0.34155206054445364;-0.03099001555376987
-0.020214161254706882;0.761672542801833;0.8272680818567979;1.1077957239327811
-0.01991129295196739;0.8632005877659867;0.731669898735681;1.1536808636190528
-0.037477654510857876;1.2300115889267988;1.070608911619642;1.3997920673908715
-0.034146103180723475;1.1170207001763703;0.6457280977480097;1.1349096701110328
-0.02475718579579925;0.9680037309547903;1.1092344401534273;1.3789351857152934
-0.02263710767662281;0.8157116635085602;0.8871376510841649;1.1536808636190528
-0.050803859831395494;1.261125022060975;0.7915394679630465;1.0869388422572037
-0.03202602506154704;1.0040298114259414;1.1382035865537656;1.3184502288561177
-0.028997342034152124;0.7420219534539328;0.28071685310374295;0.7553144236155157
-0.025968659006757214;0.7747729357004338;0.11462708040846833;0.692743778588782
-0.041112074143731775;0.9712788291794404;0.674697244148348;0.9430263586957162
-0.03808339111633686;1.069531775918944;0.9354195617513958;1.172452057127073
-0.03778052281359737;0.8730258824399368;0.47191321934597685;0.7970281869666712
-0.034448971483462966;0.9712788291794404;0.8098865940165941;1.089024530424761
-0.02778586882319416;0.7420219534539328;0.3753493980115148;0.7761713052910931
-0.024454317493059756;0.8566503913166866;0.5684770406804389;1.0055970037224498
-0.05322680625331142;0.024775442255558007;0.25271334491674835;-0.11858891859119686
-0.05019812322591651;0.0820896611869352;0.6051712927875355;0.07329439282411943
-0.03808339111633686;1.0744444232559187;0.8176116997233522;1.1870518742999774
0.013404220349376607;-0.7808987210083691;-0.9195714460836212;-0.6254111433077387
-0.03868912772181585;1.0908199143791695;0.8272680818567979;1.1390810464461483
0.0018952248452759424;0.66014449783768;0.9064504153510562;1.3601639922072732
0.005226776175410312;-1.8060044653238543;-1.7393982892132036;-1.6223700874003604
-0.026271527309496705;0.897589119124813;1.1092344401534273;1.285079218175193
-0.0229399759793623;0.930340101371314;1.427895050557152;1.5374474864496854
-0.021425634465664846;0.927065003146664;1.2444237900216735;1.4602770242500471
-0.028997342034152124;0.4980271357174992;0.3946621622784075;0.5759452412055459
-0.0229399759793623;0.3047963404631427;-0.16057981039474936;0.22346394088828014
-0.03808339111633686;1.167784722658447;1.118890822286873;1.3810208738828516
-0.024454317493059756;0.3817611487424201;0.626415333481117;0.6093162518864704
-0.0229399759793623;0.9057768646864384;0.8581685046838251;1.2141658204782284
-0.04171781074921076;1.135033740411946;1.1864854972209966;1.3184502288561177
-0.03626618129989991;0.9876543203026912;1.0030142366855181;1.172452057127073
-0.025968659006757214;0.9532657889438648;1.2917400624755606;1.433163078071796
-0.026574395612236196;0.7780480339250838;0.5897210813740205;1.0410537025709325
-0.013551058594438108;0.8812136280015622;1.0377772123659246;1.320535917023676
-0.03232889336428653;0.9483531416068895;1.0764027408997099;1.237108390321364
-0.03172315675880755;1.0154926552122168;1.1102000783667711;1.3226216051912332
-0.059889908913580196;0.13940388011831237;-0.839423474376017;-0.5211267349298495
-0.044140757171126685;1.0122175569875669;1.0416397652193037;1.09945297126255
-0.044140757171126685;1.244749530937725;1.2251110257547821;1.401877755558429
-0.03959773263003432;1.138308838636596;1.070608911619642;1.2934219708454242
-0.03808339111633686;1.192347959343323;1.0995780580199803;1.374763809380178
-0.030208815245110092;0.11975329077041154;-0.18568640394170863;-0.003876069375518489
-0.028997342034152124;1.0384183427847677;0.9740450902851798;1.3142788525210023
-0.03626618129989991;1.3217143392170023;1.0271551920191337;1.4832195940931827
-0.03535757639168144;1.076081972368244;0.6003431017208126;1.0598248960789527
-0.044140757171126685;1.0040298114259414;0.6457280977480097;0.9013125953445605
-0.044140757171126685;1.102282758165445;1.0512961473527493;1.1933089388026503
-0.03808339111633686;1.1006452090531196;1.2029013468478553;1.3518212395370424
-0.03475183978620246;0.9368902978206141;1.0696432734062982;1.1849661861324192
-0.01779121483279095;0.9057768646864384;1.176829115087551;1.4644484005851626
-0.015065400108135564;0.44726311323542267;0.6553844798814553;0.7970281869666712
-0.014762531805396073;0.6110180244679283;0.8388557404169338;1.0473107670736055
-0.010522375567043196;0.4308876221121719;0.5105387478797623;0.7761713052910931
-0.0014363264848584608;-0.486139880789859;-0.49372499399864306;-0.350100305190111
-0.03535757639168144;-1.1231464854843056;-0.5902888153331052;-1.0842625401704515
-0.034146103180723475;0.7338342078923075;1.215454643621335;1.082767465922088
-0.033843234877983984;0.8402749001934359;1.1575163508206583;1.1557665517866103
-0.025665790704017723;0.9516282398315395;1.118890822286873;1.3559926158721578
-0.02506005409853874;0.6945330291965057;0.9450759438848415;1.0410537025709325
-0.02506005409853874;0.7764104848127585;1.0609525294861963;1.1745377452946302
-0.024454317493059756;0.8664756859906367;0.9257631796179489;1.1953946269702085
-0.026877263914975687;0.9549033380561897;0.5298515121466549;1.026453885398028
-0.023242844282101792;1.085907267042194;1.118890822286873;1.506162163936318
-0.05019812322591651;0.49638958660517446;0.6843536262817936;0.4007474351306919
-0.036871917905378894;0.9106895120234132;0.7007694759086524;0.9513691113659472
-0.030511683547849583;0.9581784362808402;1.264702192501911;1.3664210567099468
-0.029905946942370597;0.6552318505007046;1.1468943304738675;1.0327109499007008
-0.026574395612236196;0.9876543203026912;1.1382035865537656;1.3810208738828516
-0.08109069010534457;0.6945330291965057;-0.4570307418915479;-0.23747314414199072
-0.05201533304235346;0.8861262753385376;0.9267288178312939;0.8303991976475958
-0.051106728134134985;0.9532657889438648;0.9460415820981867;0.9075696598472341
-0.037174786208118385;1.1006452090531196;0.5617175731870272;1.0556535197438364
-0.03535757639168144;1.1628720753214723;0.6727659677216592;1.1787091216297458
-0.02506005409853874;1.0367807936724425;0.969216899218457;1.358078304039716
-0.02475718579579925;1.0351432445601176;0.9412133910314624;1.3413927986992533
-0.024454317493059756;0.9892918694150159;1.065780720552919;1.3831065620504088
-0.024151449190320265;0.927065003146664;0.9016222242843334;1.199566003305324
-0.02748300052045467;1.0204053025491922;1.1382035865537656;1.401877755558429
-0.02748300052045467;1.135033740411946;1.2057982614878893;1.4853052822607407
-0.02718013221771518;1.167784722658447;1.2540801721551205;1.5478759272874745
-0.026574395612236196;1.0531562847956932;1.118890822286873;1.3810208738828516
-0.025968659006757214;1.0204053025491922;1.070608911619642;1.3810208738828516
-0.028694473731412633;1.085907267042194;1.0126706188189651;1.3810208738828516
-0.020819897860185864;0.4308876221121719;0.056688787607790274;0.3798905534551141
-0.05322680625331142;1.105557856390095;0.5597862967603384;0.9200837888525806
-0.05322680625331142;1.3069763972060768;0.9595605170850113;1.172452057127073
-0.041112074143731775;0.8222618599578603;0.6119307602809472;0.9451120468632742
-0.041112074143731775;1.128483543962646;0.8649279721772382;1.1557665517866103
-0.042293260524415795;1.072806874143594;0.5916523578007107;0.9555404877010634
-0.041112074143731775;0.8320871546318104;0.9334882853247056;0.9555404877010634
-0.03232889336428653;1.0105800078752414;1.167172732954104;1.3393071105316958
-0.016882609924572512;0.9778290256287405;0.9837014724186269;1.4435915189095851
-0.021425634465664846;1.0711693250312686;1.1382035865537656;1.5395331746172427
-0.041112074143731775;1.1252084457379958;0.9933578545520726;1.226679949483575
-0.03202602506154704;1.261125022060975;0.9499041349515643;1.441505830742027
-0.023242844282101792;1.0023922623136166;1.1208220987135618;1.441505830742027
-0.025665790704017723;0.9106895120234132;0.9547323260182872;1.2350227021538065
-0.041112074143731775;1.0826321688175442;1.0223270009524108;1.1974803151377664
-0.03778052281359737;1.0105800078752414;0.665040862014901;1.0035113155548918
-0.037174786208118385;1.0105800078752414;0.7519483012159174;1.0556535197438364
-0.0229399759793623;0.9876543203026912;0.7133227726821321;1.255879583829384
-0.0138539268971776;0.5782670422214272;-0.17506438359491786;0.5050318435085812
-0.044140757171126685;1.1825226646693725;1.0387428505792695;1.201651691472882
-0.04202067905195025;1.0629815794696433;0.6611783091615233;0.9847401220468717
-0.022031371071143828;0.791148426823684;0.9933578545520726;1.1933089388026503
-0.03202602506154704;1.017130204324542;1.0995780580199803;1.3267929815263486
-0.03202602506154704;1.017130204324542;1.0995780580199803;1.3267929815263486
-0.03202602506154704;1.017130204324542;1.0995780580199803;1.3267929815263486
-0.028997342034152124;0.9499906907192148;0.7809174476162557;1.1161384766030127
-0.028997342034152124;0.9499906907192148;0.7809174476162557;1.1161384766030127
-0.028997342034152124;0.9499906907192148;0.7809174476162557;1.1161384766030127
-0.026877263914975687;0.787873328599034;0.8967940332176105;1.0681676487491836
-0.026271527309496705;0.7043583238704565;0.8002302118831485;0.9638832403712942
-0.03808339111633686;1.0269554989984924;0.9305913706846717;1.1620236162892839
-0.03505470808894195;0.6535943013883794;0.5192294917998641;0.6760582732483197
-0.03202602506154704;0.8369998019687858;0.7625703215627082;0.9868258102144298
-0.023242844282101792;1.0531562847956932;1.215454643621335;1.5270190456118964
-0.02263710767662281;0.9712788291794404;0.9643887081517342;1.3393071105316958
-0.02263710767662281;1.1252084457379958;1.0957155051666025;1.5478759272874745
-0.022031371071143828;1.2005357049049479;1.215454643621335;1.6938740990165193
-0.021728502768404337;1.1317586421872958;1.0455023180726826;1.5437045509523584
-0.021728502768404337;1.128483543962646;1.0522617855660943;1.5437045509523584
-0.03293462996976551;0.8992266682371377;1.0609525294861963;1.1745377452946302
-0.028997342034152124;0.992566967639666;1.1092344401534273;1.3413927986992533
-0.02778586882319416;0.7387468552292822;1.0899216758865347;1.1286526056083592
-0.03838625941907635;1.1874353120063479;1.0358459359392356;1.3393071105316958
-0.037174786208118385;0.9991171640889667;0.8137491468699731;1.0785960895869726
-0.0365690496026394;0.992566967639666;0.779951809402912;1.06191058424651
-0.03475183978620246;0.9565408871685149;0.5037792803863506;1.016025444560239
-0.025968659006757214;-0.7530603860988432;0.018063259074006268;-0.581611691789025
-0.004767877814992864;-1.2279496286731093;-0.4357867011979657;-0.9507784974467535
0.028547635486351166;-1.7896289742006035;-1.5366142644108338;-1.499314485514451
-0.041112074143731775;-0.8775141186355474;-0.3971611726641817;-0.8882078524200198
-0.0138539268971776;-1.1673603115170825;-0.5516632867993204;-0.9758067554574468
0.00128948823979696;-1.6717254381131996;-0.7254781652013519;-1.3282880557747125
0.022490269431561342;-1.1640852132924322;-1.4497068252098173;-1.0467201531544115
0.030970581908267097;-1.6045859245078724;-1.971151460415913;-1.4659434748335263
-0.008099429145127266;-0.5450916488335614;-0.4068175547976274;-0.40015682121149787
-0.044140757171126685;-0.20284388435762482;0.5327484267866889;-0.1206746067587546
-0.025968659006757214;-0.774348524559069;-0.6714024252540536;-0.7922661967123614
-0.02263710767662281;-0.7874489174576694;-1.1889845076067702;-0.9528641856143112
-0.02263710767662281;-0.6744580287072407;-1.1407025969395392;-0.8631795944093265
-0.021425634465664846;-0.31747232222037863;-0.5033813761320894;-0.350100305190111
-0.015065400108135564;-0.5827552784170372;-1.0248260113381844;-0.650439401318432
-0.06958169460124392;-0.7317722476386173;-0.870323897203045;-1.119719239018934
-0.06534153836289104;-0.7972742121316199;-0.6771962545341209;-1.090519604673125
-0.028997342034152124;-0.1422545672015976;0.1049706982750213;-0.07896084340759867
-0.028391605428673142;-0.33876046068060417;-0.09781332652734848;-0.3083865418389554
-0.047169440198521595;0.03787583515415876;0.34638025161117647;-0.037247080056443095
-0.08957100258205034;-0.9315532393422742;-1.4014249145425863;-1.4763719156713155
-0.07745627047247068;-0.3502233044668796;-0.822041986535814;-0.9340929921062912
-0.03808339111633686;-0.06037711158534482;-0.17506438359491786;-0.20410213346106612
-0.041112074143731775;-0.18483084412204873;-0.07850056226045579;-0.24581589681222168
-0.028997342034152124;-0.49269007723915964;-0.13643885506113385;-0.39181406854126655
-0.01991129295196739;-0.6449821446853897;-0.377848408397289;-0.5378122402703118
-0.010825243869782687;-1.155897467730807;-0.9958568649378461;-1.0383774004841804
-0.07442758744507577;-0.5532793943951863;0.17932484070255672;-0.7547238096963214
-0.044140757171126685;-0.20284388435762482;0.5327484267866889;-0.1206746067587546
-0.0229399759793623;-0.774348524559069;-0.6714024252540536;-0.7922661967123614
-0.010825243869782687;-0.6924710689428162;0.011303791580593211;-0.4126709502168447
-0.09865705166423504;0.06735171917600971;-0.899293043603384;-0.9236645512685021
-0.07442758744507577;-0.19465613879599944;-0.5420069046658741;-0.7422096806909749
-0.05322680625331142;-0.5107031174747352;-0.8896366614699377;-0.886122164252462
-0.03202602506154704;0.7682227392511337;0.5337140650000326;0.8137136923071332
-0.047169440198521595;-0.38788693405035596;-0.0012495051928864173;-0.47524159524357806
-0.016882609924572512;-1.7798036795266534;-3.2071683734970273;-1.976937075885184
-0.016882609924572512;-1.0592820701036287;-1.8552748748145582;-1.3095168622666924
-0.016882609924572512;-0.5352663541596108;-0.48406861186519673;-0.4960984769191558
-0.016882609924572512;-0.3715114429271052;0.1918781374760377;-0.1206746067587546
-0.00628221932869032;-1.4522938570616422;-2.1449663388179445;-1.5597994423736268
-0.03202602506154704;0.9729163782917657;0.8465808461236906;1.1349096701110328
-0.03202602506154704;0.8550128422043614;0.5395078942801006;0.8846270900040987
-0.03202602506154704;0.995842065864316;0.8572028664704814;1.1682806807919575
-0.03202602506154704;1.0007547132012913;0.9344539235380508;1.2141658204782284
-0.0229399759793623;0.43580026944914724;0.05282623475441256;0.4153472523035964
-0.044140757171126685;1.2332866871514496;1.0426054034326486;1.3184502288561177
-0.03808339111633686;1.1595969770968215;1.0638494441262303;1.3539069277046005
-0.025968659006757214;0.9680037309547903;1.2009700704211665;1.4540199597473735
-0.025968659006757214;0.995842065864316;0.9643887081517342;1.3622496803748314
-0.07139890441768086;-0.45338889854335795;-1.0827643041388617;-1.0446344649868538
-0.044140757171126685;-0.5025153719131098;-1.5655834108111721;-1.0383774004841804
-0.041112074143731775;-0.6171438097758636;-2.1449663388179445;-1.244860529072401
-0.01991129295196739;-0.38788693405035596;-0.11712609079424116;-0.2875296601633773
-0.0138539268971776;-0.355135951803855;-1.9518386961490204;-0.886122164252462
-0.010825243869782687;-0.40426242517360617;-2.1449663388179445;-0.9612069382845422
-0.016882609924572512;0.11156554520878614;0.4120436501186113;0.36529073628220954
-0.0138539268971776;-0.4697643896666088;0.5250233210799321;-0.04350414455911632
-0.08654231955465541;-1.2508753162456603;-1.46901958947671;-1.6432269690759382
-0.05322680625331142;-0.6711829304825907;0.07600155187468295;-0.7130100463451657
-0.047169440198521595;-1.0625571683282788;-0.6965090188010136;-1.1781185077105518
-0.08957100258205034;0.5291405688516755;-0.7254781652013519;-0.5378122402703118
-0.08957100258205034;-0.5581920417321616;-1.7847832852404013;-1.3971157653041195
-0.08926813427931084;-1.3982547363549154;-2.631647998343633;-1.966508635047395
-0.062312855335496124;0.8501001948673865;-0.3189444773832672;0.11709384434283311
-0.0562554892807063;0.7665851901388084;0.24788515385002555;0.3861476179577873
-0.047169440198521595;0.08700230852391054;-0.7834164580020293;-0.350100305190111
-0.08048495349986559;0.21800623750991455;-0.9379185721371687;-0.6838104119993567
-0.06837022139028595;0.6748824398486055;-0.629879982080235;-0.202016445293508
-0.0562554892807063;0.8926764717878376;0.16870282035576595;0.4466325748169633
-0.05322680625331142;-0.40426242517360617;0.16290899107569937;-0.47524159524357806
0.028547635486351166;-2.2088415469558176;-0.10071024116738245;-1.5639708187087424
0.04066236759593075;-1.773253483077353;-1.5134389472905627;-1.4388295286552752
0.06186314878769513;-3.29781170665198;-4.083967871213942;-2.6172433433254243
0.07094919786987987;-1.7388649517185268;-0.9456436778439256;-1.1510045615323008
0.07397788089727478;-1.2132116866621838;-0.1538203429013363;-0.45438471356800025
0.10123602814382898;-3.1635326794413254;-3.0922574261090174;-2.5192159994502084
-0.047169440198521595;0.5242279215147001;-0.6540209374138505;-0.07687515524004092
0.022490269431561342;-0.7841738192330194;-0.678161892747466;-0.4898414124164826
0.04369105062332566;-1.0625571683282788;-0.6588491284805733;-0.5982971971294874
0.05883446576030022;-1.4752195446341927;-0.24169342031569782;-0.7588951860314372
0.052777099705510394;-1.1084085434733801;0.1551838853689412;-0.2937867246660508
0.05883446576030022;-1.4752195446341927;-0.24169342031569782;-0.7588951860314372
0.06489183181509005;-1.9943226132412355;-1.2517509914741705;-1.4742862275037576
-0.028997342034152124;0.08700230852391054;-0.9572313364040614;-0.350100305190111
-0.02778586882319416;-0.7284971494139673;-0.5651822217861452;-0.7484667451936481
