scaled_Voc;scaled_Jsc;scaled_FF;scaled_PCE;scaled_delta_HOMO;scaled_delta_LUMO;Target_CI
0.3570033046098091;-2.3599695230573436;-3.4147805893661203;-2.2501622258352536;0.4067711476187518;0.884899070136812;0.2855249023036297
0.3570033046098091;-2.2736771623950514;-3.3790519754723696;-2.210534150651656;0.4067711476187518;0.884899070136812;0.2855249023036297
0.1324760623987794;-2.378223676274367;-0.2049991682086013;-1.8830811083450836;0.47533541961142234;0.7755308225198513;0.5385485687636009
0.6937941679263524;-1.4256887720406002;-0.46668712402499357;-1.1572616260349742;0.47533541961142234;0.7755308225198513;0.5385485687636009
0.8060577890318673;-0.760241913856383;-1.4110812966760327;-0.9570355619494267;0.47533541961142234;0.7755308225198513;0.5385485687636009
0.8060577890318673;-0.8150043735074531;-0.9466093160572706;-0.8381513363986328;0.47533541961142234;0.7755308225198513;0.5385485687636009
0.8060577890318673;-0.585997724057523;-0.7853477344287189;-0.6149827024699497;0.47533541961142234;0.7755308225198513;0.5385485687636009
-0.31657842202328;0.4345753876215128;0.1397336739554276;0.21094981188293332;-0.6216929322713299;-0.0994151584158405;0.6974771870656926
-0.6533692853398245;0.6702199109685419;0.6901474555618616;0.546745606859737;0.5438996916040928;-0.8649928917345716;0.7087488889089624
-0.6533692853398245;0.30015844120524976;0.3087203612907362;0.08789420999702399;0.26964260363340475;-1.0472733044295066;0.6903651386219223
-0.6309165611187215;0.5324840276037293;0.364727377664724;0.28603458591501385;-0.07317875632995381;0.3016017495130158;0.725719736727477
-0.4512947673498978;0.537462433026554;0.6273809716944607;0.4862606500005611;-0.07317875632995381;0.3016017495130158;0.725719736727477
0.5815305468208388;-0.37524522782461645;0.2662322799035731;-0.13318873576410142;1.0238495955527984;2.598334949469206;0.679569292525282
-0.5747847505659641;0.9224591190583206;0.6505562888147325;0.7302861656048221;-0.2788715723079714;2.416054536774271;0.7453260375424658
-0.39516295679714036;0.9556484885438175;0.7934707443897367;0.8908841545067715;-0.41600011629331235;3.03580793993705;0.7358631920203204
-0.33903114624438296;1.0452597861546595;0.824371167216764;1.0014256273873343;-0.41600011629331235;3.03580793993705;0.7358631920203204
-0.294125697802177;1.0900654349600807;1.0445366798593376;1.164109304456842;-0.41600011629331235;3.03580793993705;0.7358631920203204
0.37945602883091206;0.9390538038010687;1.1575163508206583;1.3518212395370424;-0.2788715723079714;2.3066862891573088;0.776897375687776
0.45804056360477247;0.8726750648300747;0.8002302118831485;1.1411667346137055;-0.2788715723079714;2.3066862891573088;0.776897375687776
-0.11450390403335325;1.109979056651379;0.8494777607637246;1.1745377452946302;0.4067711476187458;2.5618788669302197;0.7346920027941418
0.37945602883091206;0.9954757319264138;1.023292639165756;1.3351357341965797;-0.2103073003153009;2.270230206618322;0.7825243886003369
0.5366250983786328;0.8892697495728229;1.080265293753089;1.3184502288561177;0.47533541961142234;2.4525106193132573;0.7903020415318973
0.6937941679263524;0.6403494784315946;1.0416397652193037;1.1307382937759174;0.26964260363340475;2.3795984542352833;0.7864785444886583
0.16615514873043385;-0.16449273159170988;0.34155206054445364;-0.03099001555376987;1.0238495955527924;1.1036355653707333;0.6708393422146115
0.5703041847102873;0.7764258933221329;0.8272680818567979;1.1077957239327811;2.5322635793915738;1.1036355653707333;0.7536827084691459
0.5815305468208388;0.879312938727174;0.731669898735681;1.1536808636190528;-0.2103073003153009;-1.338921964741404;0.7832220634171188
-0.06959845559114732;1.2510338769647413;1.070608911619642;1.3997920673908715;0.20107833164073427;3.254544435170973;0.7642824539336092
0.053891527624919014;1.1365305522397766;0.6457280977480097;1.1349096701110328;0.20107833164073427;3.254544435170973;0.7642824539336092
0.40190875305201507;0.9855189210807649;1.1092344401534273;1.3789351857152934;0.06394978765538718;2.525422784391232;0.7719930076372283
0.4804932878258754;0.8311883529732034;0.8871376510841649;1.1536808636190528;0.06394978765538718;2.525422784391232;0.7719930076372283
-0.5635583884554126;1.2825637779759638;0.7915394679630465;1.0869388422572037;1.0924138675454629;0.37451391459099015;0.6777953878310061
0.1324760623987794;1.0220272275148115;1.1382035865537656;1.3184502288561177;-1.033078564227365;-0.5368881488836864;0.7582530201628976
0.24473968350429426;0.756512271630835;0.28071685310374295;0.7553144236155157;-1.033078564227365;-0.5368881488836864;0.7723635589681266
0.3570033046098091;0.789701641116332;0.11462708040846833;0.692743778588782;-1.033078564227365;-0.5368881488836864;0.7677690437432588
-0.20431480091776513;0.9888378580293145;0.674697244148348;0.9430263586957162;0.33820687562607527;3.1087201050150246;0.7561696083997362
-0.09205117981225029;1.0884059664858061;0.9354195617513958;1.172452057127073;0.33820687562607527;3.1087201050150246;0.7561696083997362
-0.0808248177016988;0.8892697495728229;0.47191321934597685;0.7970281869666712;-0.2788715723079775;-0.2816955711107755;0.7441507800486387
0.04266516551436753;0.9888378580293145;0.8098865940165941;1.089024530424761;-0.2788715723079775;-0.2816955711107755;0.7441507800486387
0.2896451319465002;0.756512271630835;0.3753493980115148;0.7761713052910931;0.06394978765538718;2.525422784391232;0.7719930076372283
0.4131351151625665;0.8726750648300747;0.5684770406804389;1.0055970037224498;0.06394978765538718;2.525422784391232;0.7719930076372283
-0.6533692853398245;0.029665079898447903;0.25271334491674835;-0.11858891859119686;-0.2788715723079714;2.0879497939233858;0.6604677839495107
-0.5411056642343097;0.08774647649806808;0.6051712927875355;0.07329439282411943;-0.3474358443006419;1.9421254637674372;0.6621727185811792
-0.09205117981225029;1.0933843719086302;0.8176116997233522;1.1870518742999774;-0.2788715723079714;2.416054536774271;0.7539123416779236
1.8164303789815008;-0.7867934094447806;-0.9195714460836212;-0.6254111433077387;-0.6216929322713299;1.3588281431436442;0.5787807010185999
-0.11450390403335325;1.109979056651379;0.8272680818567979;1.1390810464461483;1.0238495955527984;2.999351857398064;0.7409252583169639
1.3898286187805444;0.6735388479170922;0.9064504153510562;1.3601639922072732;1.9837494034502035;1.4681963907606048;0.768403687444898
1.5133186019966096;-1.8256206743408403;-1.7393982892132036;-1.6223700874003604;2.2580064914208915;1.1400916479097212;0.4810996389676158
0.3457769424992576;0.9141617766869461;1.1092344401534273;1.285079218175193;-0.621692932271336;-0.6098003139616607;0.7747536016866625
0.46926692571532397;0.9473511461724431;1.427895050557152;1.5374474864496854;-0.621692932271336;-0.6098003139616607;0.7747536016866625
0.5253987362680814;0.9440322092238934;1.2444237900216735;1.4602770242500471;-0.621692932271336;-0.6098003139616607;0.7747536016866625
0.24473968350429426;0.5092514689638812;0.3946621622784075;0.5759452412055459;-0.621692932271336;0.04640917174010651;0.7185454132528986
0.46926692571532397;0.3134341889994483;-0.16057981039474936;0.22346394088828014;-0.621692932271336;0.04640917174010651;0.7185454132528986
-0.09205117981225029;1.1879740749422971;1.118890822286873;1.3810208738828516;-1.2387713802053766;-1.557658459975327;0.7763261764961625
0.4131351151625665;0.39142920729036634;0.626415333481117;0.6093162518864704;-1.9244141001321;-0.2816955711107771;0.7268495789382775
0.46926692571532397;0.9224591190583206;0.8581685046838251;1.2141658204782284;-1.033078564227365;-0.5733442314226743;0.7804570805063076
-0.2267675251388681;1.1547847054568001;1.1864854972209966;1.3184502288561177;0.7495925075821043;2.270230206618322;0.78499779385662
-0.02469300714894138;1.0054325427720632;1.0030142366855181;1.172452057127073;0.6810282355894338;2.1608619590013602;0.7872384482386748
0.3570033046098091;0.9705837048122912;1.2917400624755606;1.433163078071796;0.26964260363339865;-0.17232732349381644;0.7753437030027421
0.33455058038870616;0.7930205780648816;0.5897210813740205;1.0410537025709325;0.4067711476187458;1.3223720606046547;0.7391578859139628
0.8172841511424187;0.8975670919441974;1.0377772123659246;1.320535917023676;0.26964260363339865;1.1400916479097212;0.7071228335048844
0.12124970028822793;0.9656052993894664;1.0764027408997099;1.237108390321364;-1.5815927401687413;-1.0108172218905203;0.7754982035133073
0.1437024245093309;1.0336435068347356;1.1102000783667711;1.3226216051912332;-1.5815927401687413;-1.0108172218905203;0.7754982035133073
-0.9003492517719559;0.14582787309768824;-0.839423474376017;-0.5211267349298495;-0.5531286602786595;3.03580793993705;0.6421909064345538
-0.31657842202328;1.0303245698861858;1.0416397652193037;1.09945297126255;0.33820687562607527;2.270230206618322;0.7481370874515106
-0.31657842202328;1.2659690932332157;1.2251110257547821;1.401877755558429;0.47533541961142234;2.2337741240793343;0.7868528448564319
-0.1481829903650077;1.1581036424053497;1.070608911619642;1.2934219708454242;-0.2103073003153009;2.8899836097811016;0.7368011889986938
-0.09205117981225029;1.2128661020564202;1.0995780580199803;1.374763809380178;0.6124639635967634;2.1608619590013602;0.7887305878342838
0.1998342350620883;0.12591425140638982;-0.18568640394170863;-0.003876069375518489;0.20107833164073427;3.07226402247604;0.541848830750522
0.24473968350429426;1.0568760654745837;0.9740450902851798;1.3142788525210023;-0.2103073003153009;2.3066862891573088;0.7788812628423796
-0.02469300714894138;1.3439641115241336;1.0271551920191337;1.4832195940931827;-2.472928276073476;-1.0837293869684945;0.2903779944479845
0.008986079182713075;1.0950438403829053;0.6003431017208126;1.0598248960789527;-2.472928276073476;-1.0837293869684945;0.2903779944479845
-0.31657842202328;1.0220272275148115;0.6457280977480097;0.9013125953445605;-0.9645142922346946;-0.0994151584158405;0.7287631580976037
-0.31657842202328;1.1215953359713031;1.0512961473527493;1.1933089388026503;-1.1016428362200357;-0.026502993337867806;0.7347487934628225
-0.09205117981225029;1.119935867497028;1.2029013468478553;1.3518212395370424;-0.2103073003153009;2.3066862891573088;0.7841046028966416
0.031438803403816044;0.9539890200695423;1.0696432734062982;1.1849661861324192;-0.2103073003153009;2.3066862891573088;0.7841046028966416
0.6601150815946992;0.9224591190583206;1.176829115087551;1.4644484005851626;1.1609781395381396;1.8327572161504764;0.7728349755619375
0.7611523405896613;0.4578079462613609;0.6553844798814553;0.7970281869666712;1.3666709555161571;1.9056693812284509;0.7579690734977471
0.7723787027002128;0.6237547936888465;0.8388557404169338;1.0473107670736055;1.0238495955527924;1.759845051072502;0.7655190506488173
